epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
182,123663,0.7522,0.37877,0.88228,0.88718,0.79101,0.8519,0.50367,1.2396,0.55069,1.08088,0.0004027,0.0004027,0.0004027
183,124342,0.75082,0.37757,0.88074,0.8884,0.78087,0.8512,0.50229,1.23891,0.55087,1.0809,0.0003994,0.0003994,0.0003994
184,125022,0.75413,0.37729,0.88073,0.89702,0.77351,0.85211,0.49981,1.23915,0.5513,1.08134,0.0003961,0.0003961,0.0003961
185,125700,0.74696,0.37522,0.88191,0.89456,0.77418,0.85229,0.49988,1.23932,0.55213,1.08139,0.0003928,0.0003928,0.0003928
186,126378,0.74698,0.37468,0.88376,0.88817,0.78085,0.85163,0.49959,1.24026,0.55288,1.08188,0.0003895,0.0003895,0.0003895
187,127058,0.74504,0.37405,0.87922,0.88918,0.78102,0.85305,0.50216,1.24101,0.55327,1.08209,0.0003862,0.0003862,0.0003862
188,127737,0.74666,0.37569,0.88134,0.88649,0.78087,0.85284,0.50142,1.24171,0.5534,1.08284,0.0003829,0.0003829,0.0003829
189,128415,0.73594,0.37259,0.87731,0.88966,0.78065,0.85276,0.5018,1.242,0.55386,1.08329,0.0003796,0.0003796,0.0003796
190,129091,0.73819,0.37211,0.87945,0.88989,0.77865,0.85378,0.5032,1.24249,0.554,1.08364,0.0003763,0.0003763,0.0003763
191,129768,0.73386,0.36917,0.87856,0.86678,0.78768,0.85408,0.50117,1.24275,0.55385,1.08376,0.000373,0.000373,0.000373
192,130446,0.73676,0.37084,0.87808,0.88929,0.7686,0.85353,0.50076,1.24263,0.55336,1.08378,0.0003697,0.0003697,0.0003697
193,131126,0.72963,0.36684,0.87687,0.87807,0.77025,0.85231,0.50148,1.24261,0.55299,1.08408,0.0003664,0.0003664,0.0003664
194,131804,0.73183,0.36809,0.87741,0.86541,0.79292,0.85399,0.50327,1.24265,0.55287,1.08437,0.0003631,0.0003631,0.0003631
195,132482,0.72832,0.36466,0.87645,0.86606,0.79172,0.85371,0.50216,1.24322,0.55204,1.08461,0.0003598,0.0003598,0.0003598
196,133160,0.72809,0.36605,0.87647,0.86269,0.79383,0.85406,0.50217,1.24342,0.5525,1.08454,0.0003565,0.0003565,0.0003565
197,133838,0.72132,0.36262,0.87439,0.8628,0.79264,0.8548,0.50084,1.24372,0.5531,1.08455,0.0003532,0.0003532,0.0003532
198,134516,0.72584,0.36493,0.87426,0.88835,0.77423,0.85473,0.50049,1.24371,0.55286,1.0844,0.0003499,0.0003499,0.0003499
199,135194,0.71844,0.36112,0.8725,0.86662,0.7856,0.85487,0.50114,1.24416,0.55267,1.08485,0.0003466,0.0003466,0.0003466
200,135872,0.71333,0.35739,0.87183,0.86539,0.78694,0.85466,0.50091,1.24421,0.55295,1.08475,0.0003433,0.0003433,0.0003433
201,136548,0.70985,0.35874,0.87205,0.88428,0.77454,0.8555,0.50185,1.24393,0.55304,1.08454,0.00034,0.00034,0.00034
202,137222,0.71619,0.36045,0.87097,0.88341,0.77505,0.85551,0.50187,1.24383,0.55346,1.08445,0.0003367,0.0003367,0.0003367
203,137899,0.71755,0.36076,0.8742,0.85753,0.79575,0.85447,0.50072,1.24428,0.55338,1.08471,0.0003334,0.0003334,0.0003334
204,138577,0.70222,0.35377,0.8686,0.86144,0.79186,0.85537,0.502,1.24445,0.55386,1.08482,0.0003301,0.0003301,0.0003301
205,139256,0.71637,0.35955,0.87321,0.84805,0.80809,0.85593,0.50181,1.24445,0.55385,1.08502,0.0003268,0.0003268,0.0003268
206,139934,0.70969,0.3571,0.87225,0.8448,0.81132,0.85492,0.50149,1.24428,0.55382,1.08537,0.0003235,0.0003235,0.0003235
207,140607,0.70173,0.35368,0.86905,0.89941,0.77503,0.85572,0.50177,1.24435,0.55405,1.08556,0.0003202,0.0003202,0.0003202
208,141285,0.70109,0.35383,0.86814,0.89954,0.77505,0.8558,0.502,1.24427,0.55471,1.08574,0.0003169,0.0003169,0.0003169
209,141964,0.70435,0.35403,0.87089,0.85578,0.81454,0.85643,0.50255,1.24436,0.555,1.08607,0.0003136,0.0003136,0.0003136
210,142643,0.70039,0.35329,0.86875,0.85506,0.8149,0.85637,0.50225,1.24422,0.5554,1.08635,0.0003103,0.0003103,0.0003103
211,143321,0.70404,0.35484,0.86734,0.87391,0.79803,0.85594,0.50311,1.24425,0.5555,1.08663,0.000307,0.000307,0.000307
212,143995,0.7,0.35314,0.86804,0.88617,0.7952,0.85649,0.50189,1.24433,0.55585,1.08694,0.0003037,0.0003037,0.0003037
213,144672,0.68675,0.34634,0.8656,0.88273,0.79707,0.85686,0.50134,1.24454,0.5564,1.08722,0.0003004,0.0003004,0.0003004
214,145350,0.68851,0.34747,0.86728,0.88257,0.79637,0.85685,0.50152,1.24482,0.55677,1.08773,0.0002971,0.0002971,0.0002971
215,146029,0.68568,0.34804,0.8671,0.88293,0.79495,0.85679,0.50113,1.24499,0.55718,1.08815,0.0002938,0.0002938,0.0002938
216,146708,0.68802,0.3474,0.86627,0.88645,0.79282,0.85681,0.50088,1.24524,0.55749,1.08846,0.0002905,0.0002905,0.0002905
217,147389,0.69155,0.34885,0.86629,0.8842,0.79233,0.8563,0.50063,1.24548,0.55772,1.08864,0.0002872,0.0002872,0.0002872
218,148069,0.67948,0.34598,0.86382,0.87545,0.79529,0.85518,0.50054,1.24567,0.55769,1.08907,0.0002839,0.0002839,0.0002839
219,148747,0.68154,0.34472,0.86482,0.87899,0.79514,0.85437,0.50015,1.24578,0.55772,1.08932,0.0002806,0.0002806,0.0002806
220,149427,0.69008,0.34893,0.86529,0.87803,0.79324,0.85452,0.50073,1.24561,0.55733,1.08932,0.0002773,0.0002773,0.0002773
221,150107,0.67536,0.34334,0.86204,0.88363,0.79127,0.8549,0.50031,1.24573,0.5573,1.08935,0.000274,0.000274,0.000274
222,150786,0.67401,0.34201,0.86518,0.88765,0.79013,0.85279,0.5,1.24607,0.55726,1.08967,0.0002707,0.0002707,0.0002707
223,151466,0.67275,0.33978,0.86073,0.88884,0.78792,0.85232,0.50061,1.24598,0.55748,1.08969,0.0002674,0.0002674,0.0002674
224,152144,0.6713,0.33912,0.8631,0.88952,0.78611,0.8524,0.5004,1.246,0.55769,1.08991,0.0002641,0.0002641,0.0002641
225,152821,0.6715,0.33953,0.8626,0.89201,0.78424,0.85307,0.4998,1.24595,0.55803,1.09023,0.0002608,0.0002608,0.0002608
226,153498,0.67267,0.3404,0.86203,0.8929,0.78357,0.85299,0.4998,1.24616,0.55851,1.09043,0.0002575,0.0002575,0.0002575
