epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
138,76572.8,0.71164,0.37478,0.89018,0.88704,0.80674,0.87296,0.60503,0.90955,0.41295,0.96143,0.0005479,0.0005479,0.0005479
139,77122.9,0.71521,0.37584,0.89081,0.88301,0.81508,0.87919,0.6084,0.90806,0.41334,0.95845,0.0005446,0.0005446,0.0005446
140,77675.5,0.71007,0.37283,0.88807,0.8826,0.80207,0.87183,0.60391,0.90683,0.41228,0.95934,0.0005413,0.0005413,0.0005413
141,78224.9,0.70953,0.37346,0.89004,0.88737,0.81005,0.87146,0.60311,0.90659,0.41178,0.95904,0.000538,0.000538,0.000538
142,78776.2,0.70513,0.37219,0.88873,0.89411,0.8127,0.87674,0.6082,0.9053,0.41019,0.95756,0.0005347,0.0005347,0.0005347
143,79324.2,0.70043,0.37013,0.8875,0.88212,0.8283,0.87666,0.60787,0.90798,0.41173,0.95875,0.0005314,0.0005314,0.0005314
144,79873,0.69731,0.36649,0.88236,0.89155,0.81588,0.87997,0.60699,0.90696,0.41318,0.95859,0.0005281,0.0005281,0.0005281
145,80424.1,0.69577,0.36454,0.88646,0.89869,0.82016,0.8817,0.60739,0.90871,0.41344,0.95923,0.0005248,0.0005248,0.0005248
146,80975.5,0.70409,0.36938,0.88766,0.89639,0.81806,0.87802,0.60905,0.90694,0.41236,0.95803,0.0005215,0.0005215,0.0005215
147,81527.4,0.69903,0.36755,0.88993,0.87782,0.82813,0.87566,0.60622,0.90795,0.41356,0.96131,0.0005182,0.0005182,0.0005182
148,82080,0.69605,0.36244,0.88492,0.8866,0.82315,0.87884,0.60774,0.9064,0.41335,0.95887,0.0005149,0.0005149,0.0005149
149,82631.2,0.69822,0.36507,0.88449,0.89997,0.81478,0.88109,0.60802,0.90469,0.41227,0.95664,0.0005116,0.0005116,0.0005116
150,83182.3,0.68999,0.36141,0.8838,0.88589,0.81983,0.8829,0.60854,0.90543,0.41301,0.95757,0.0005083,0.0005083,0.0005083
151,83733,0.69348,0.36489,0.88366,0.89403,0.81456,0.87983,0.60617,0.90915,0.41705,0.96041,0.000505,0.000505,0.000505
152,84280.4,0.68395,0.35951,0.88169,0.89615,0.81326,0.87949,0.60871,0.90991,0.41529,0.96262,0.0005017,0.0005017,0.0005017
153,84829.2,0.68496,0.35971,0.88062,0.89763,0.81836,0.87973,0.60968,0.90865,0.41259,0.96231,0.0004984,0.0004984,0.0004984
154,85382.9,0.69034,0.36369,0.88205,0.88552,0.82991,0.88347,0.61199,0.90656,0.41135,0.96057,0.0004951,0.0004951,0.0004951
155,85935.8,0.68076,0.35897,0.88115,0.89915,0.81959,0.882,0.61335,0.90503,0.41146,0.96067,0.0004918,0.0004918,0.0004918
156,86491.8,0.68506,0.36194,0.88026,0.89801,0.82405,0.88791,0.61469,0.90626,0.41058,0.96094,0.0004885,0.0004885,0.0004885
157,87055.1,0.68149,0.35579,0.88115,0.90481,0.81659,0.88772,0.61604,0.90374,0.40899,0.96012,0.0004852,0.0004852,0.0004852
158,87615.3,0.6805,0.35514,0.88199,0.90029,0.82717,0.88642,0.61416,0.90553,0.40927,0.9604,0.0004819,0.0004819,0.0004819
159,88166.3,0.67909,0.35472,0.87958,0.89823,0.82005,0.88645,0.61319,0.90647,0.40893,0.96062,0.0004786,0.0004786,0.0004786
160,88717.8,0.6751,0.35458,0.87885,0.8881,0.82289,0.88744,0.61516,0.90818,0.41056,0.96203,0.0004753,0.0004753,0.0004753
161,89268.6,0.67274,0.35317,0.87931,0.89499,0.82201,0.88349,0.6146,0.90721,0.40813,0.96165,0.000472,0.000472,0.000472
162,89814.9,0.6784,0.35599,0.88019,0.89416,0.83,0.88452,0.61541,0.90785,0.40706,0.96182,0.0004687,0.0004687,0.0004687
163,90364.5,0.67441,0.35157,0.87368,0.8934,0.82677,0.88251,0.61496,0.90633,0.40674,0.96091,0.0004654,0.0004654,0.0004654
164,90911.5,0.67327,0.35332,0.87975,0.88563,0.82608,0.88188,0.61636,0.90771,0.40722,0.96336,0.0004621,0.0004621,0.0004621
165,91449.4,0.67323,0.34999,0.87835,0.89404,0.82728,0.8853,0.61936,0.90488,0.40639,0.96318,0.0004588,0.0004588,0.0004588
166,92006.6,0.66674,0.34877,0.87414,0.89836,0.82518,0.88627,0.62008,0.90399,0.40624,0.96202,0.0004555,0.0004555,0.0004555
167,92562.1,0.65707,0.34584,0.8712,0.89962,0.82672,0.88687,0.61841,0.90566,0.40765,0.9626,0.0004522,0.0004522,0.0004522
168,93113,0.65644,0.34539,0.8735,0.8955,0.82429,0.8855,0.62036,0.90477,0.40724,0.96255,0.0004489,0.0004489,0.0004489
169,93665.4,0.6577,0.34575,0.87303,0.88361,0.83318,0.88865,0.62015,0.90377,0.4063,0.96214,0.0004456,0.0004456,0.0004456
170,94225.5,0.66241,0.34594,0.87288,0.89016,0.8273,0.88644,0.61903,0.90497,0.40591,0.96331,0.0004423,0.0004423,0.0004423
171,94778.1,0.66021,0.34681,0.875,0.88401,0.835,0.8859,0.61913,0.90415,0.40694,0.96094,0.000439,0.000439,0.000439
172,95326.7,0.66214,0.3452,0.87494,0.89888,0.82381,0.88763,0.62049,0.90262,0.40675,0.9614,0.0004357,0.0004357,0.0004357
173,95877.7,0.64889,0.34178,0.87503,0.90065,0.8212,0.88869,0.61925,0.9027,0.40595,0.96122,0.0004324,0.0004324,0.0004324
174,96427.8,0.64613,0.33707,0.87363,0.89168,0.8262,0.88829,0.6178,0.90159,0.40508,0.96104,0.0004291,0.0004291,0.0004291
175,96978.4,0.64275,0.33484,0.87302,0.9011,0.81915,0.89049,0.61863,0.90291,0.40541,0.96247,0.0004258,0.0004258,0.0004258
176,97527.4,0.64579,0.33893,0.87138,0.90213,0.81762,0.89037,0.61942,0.90388,0.40417,0.96329,0.0004225,0.0004225,0.0004225
177,98070.7,0.64477,0.33726,0.86947,0.90495,0.81612,0.88965,0.61922,0.90324,0.40475,0.96188,0.0004192,0.0004192,0.0004192
178,98618.2,0.64615,0.33777,0.87182,0.90211,0.81986,0.8883,0.61954,0.90323,0.40496,0.96213,0.0004159,0.0004159,0.0004159
179,99168.3,0.64816,0.33922,0.8707,0.91168,0.81049,0.88949,0.62072,0.90201,0.40379,0.96187,0.0004126,0.0004126,0.0004126
180,99722.1,0.63867,0.33424,0.86832,0.90657,0.82044,0.89013,0.62248,0.90375,0.40528,0.96263,0.0004093,0.0004093,0.0004093
