epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
184,375152,0.74481,0.31332,1.0733,0.95578,0.95619,0.98189,0.7085,1.151,0.38353,1.51804,0.0003961,0.0003961,0.0003961
185,377188,0.74266,0.31397,1.07375,0.95585,0.95607,0.98194,0.70845,1.15133,0.38374,1.51949,0.0003928,0.0003928,0.0003928
186,379227,0.74407,0.31604,1.07693,0.95586,0.9563,0.98221,0.70821,1.15163,0.38387,1.52088,0.0003895,0.0003895,0.0003895
187,381266,0.73676,0.31282,1.06978,0.955,0.95678,0.98201,0.70777,1.15183,0.38413,1.52232,0.0003862,0.0003862,0.0003862
188,383306,0.73713,0.31458,1.06943,0.9552,0.95681,0.98203,0.70856,1.15229,0.38426,1.52383,0.0003829,0.0003829,0.0003829
189,385346,0.7352,0.31231,1.07121,0.95566,0.95693,0.98191,0.70842,1.15252,0.38428,1.52523,0.0003796,0.0003796,0.0003796
190,387384,0.73615,0.31224,1.06982,0.95544,0.95723,0.98194,0.70824,1.15272,0.38465,1.52648,0.0003763,0.0003763,0.0003763
191,389421,0.73566,0.31329,1.06659,0.95544,0.95724,0.98215,0.70881,1.15319,0.38467,1.52804,0.000373,0.000373,0.000373
192,391460,0.72958,0.31011,1.06723,0.95545,0.95727,0.9821,0.70915,1.1538,0.38484,1.52967,0.0003697,0.0003697,0.0003697
193,393491,0.72807,0.31125,1.06579,0.95575,0.95738,0.98209,0.70905,1.15394,0.38505,1.5309,0.0003664,0.0003664,0.0003664
194,395526,0.72568,0.30985,1.06133,0.9558,0.95714,0.98217,0.70912,1.15428,0.38526,1.53223,0.0003631,0.0003631,0.0003631
195,397554,0.72838,0.31182,1.06689,0.95576,0.95702,0.98187,0.70894,1.15472,0.38544,1.53382,0.0003598,0.0003598,0.0003598
196,399591,0.72109,0.30562,1.05784,0.95539,0.95714,0.98191,0.70885,1.15508,0.38555,1.53521,0.0003565,0.0003565,0.0003565
197,401626,0.72056,0.30921,1.06078,0.95598,0.95644,0.98197,0.70918,1.15544,0.38565,1.53667,0.0003532,0.0003532,0.0003532
198,403660,0.72316,0.30861,1.06211,0.95592,0.95667,0.9821,0.70887,1.15574,0.3855,1.53814,0.0003499,0.0003499,0.0003499
199,405689,0.71573,0.30505,1.05693,0.95609,0.95572,0.98197,0.70869,1.15616,0.38618,1.53968,0.0003466,0.0003466,0.0003466
200,407722,0.71336,0.30513,1.05833,0.95617,0.95524,0.98195,0.70911,1.15647,0.38633,1.54096,0.0003433,0.0003433,0.0003433
201,409751,0.71918,0.30777,1.05925,0.95657,0.955,0.98193,0.7087,1.15672,0.3864,1.54236,0.00034,0.00034,0.00034
202,411782,0.71085,0.30616,1.05214,0.95639,0.95489,0.98184,0.70865,1.15733,0.38646,1.54401,0.0003367,0.0003367,0.0003367
203,413817,0.70793,0.30442,1.05667,0.95624,0.9556,0.98185,0.70804,1.15755,0.38632,1.54526,0.0003334,0.0003334,0.0003334
204,415854,0.70808,0.30299,1.05511,0.95601,0.95548,0.98189,0.70804,1.15803,0.38669,1.54686,0.0003301,0.0003301,0.0003301
205,417890,0.70077,0.30058,1.04803,0.95627,0.95542,0.98191,0.70764,1.15836,0.38698,1.54833,0.0003268,0.0003268,0.0003268
206,419924,0.70376,0.30005,1.04849,0.95668,0.95572,0.98181,0.70778,1.15873,0.3871,1.54988,0.0003235,0.0003235,0.0003235
207,421962,0.70291,0.29878,1.05096,0.95645,0.95595,0.98174,0.7078,1.15916,0.38733,1.55143,0.0003202,0.0003202,0.0003202
208,423993,0.695,0.29963,1.0483,0.95583,0.95643,0.98183,0.70803,1.15956,0.38745,1.55297,0.0003169,0.0003169,0.0003169
209,426024,0.7005,0.30015,1.05053,0.95597,0.95607,0.98201,0.70786,1.15988,0.38775,1.55446,0.0003136,0.0003136,0.0003136
210,428062,0.69429,0.29677,1.04407,0.95558,0.95643,0.98207,0.70765,1.1603,0.38799,1.55611,0.0003103,0.0003103,0.0003103
211,430092,0.69611,0.29821,1.04651,0.95618,0.95586,0.98209,0.70763,1.16064,0.38822,1.55774,0.000307,0.000307,0.000307
212,432123,0.69175,0.29809,1.0423,0.95657,0.95512,0.98202,0.70772,1.16112,0.38855,1.55946,0.0003037,0.0003037,0.0003037
213,434156,0.68984,0.29653,1.04323,0.95636,0.95524,0.98196,0.7077,1.16168,0.3888,1.56133,0.0003004,0.0003004,0.0003004
214,436190,0.69299,0.29738,1.04486,0.95592,0.95514,0.98189,0.70799,1.1621,0.38904,1.56303,0.0002971,0.0002971,0.0002971
215,438216,0.68846,0.29718,1.0448,0.95536,0.95584,0.98193,0.70803,1.16236,0.38935,1.56439,0.0002938,0.0002938,0.0002938
216,440249,0.68603,0.2947,1.0426,0.95745,0.95365,0.98196,0.70806,1.1628,0.38948,1.56602,0.0002905,0.0002905,0.0002905
217,442291,0.68162,0.29495,1.03814,0.9577,0.95346,0.98195,0.70786,1.1631,0.38967,1.56766,0.0002872,0.0002872,0.0002872
218,444327,0.68018,0.29342,1.03964,0.95657,0.95451,0.98176,0.70775,1.16333,0.38982,1.5691,0.0002839,0.0002839,0.0002839
219,446356,0.68013,0.29271,1.0359,0.95408,0.95712,0.98172,0.70732,1.16391,0.38997,1.57089,0.0002806,0.0002806,0.0002806
220,448383,0.68189,0.29352,1.03735,0.95342,0.9574,0.98171,0.7075,1.16421,0.39032,1.57241,0.0002773,0.0002773,0.0002773
221,450418,0.67828,0.29217,1.03789,0.95378,0.95726,0.98163,0.70735,1.16441,0.39038,1.57387,0.000274,0.000274,0.000274
222,452450,0.67865,0.29322,1.03839,0.95397,0.95722,0.98166,0.7073,1.16458,0.39064,1.57523,0.0002707,0.0002707,0.0002707
223,454478,0.67019,0.28851,1.02974,0.95383,0.95726,0.98158,0.70711,1.16475,0.39072,1.57669,0.0002674,0.0002674,0.0002674
224,456510,0.67576,0.29051,1.03504,0.95391,0.95714,0.98152,0.70657,1.16487,0.39081,1.5781,0.0002641,0.0002641,0.0002641
225,458542,0.67153,0.28862,1.02984,0.95381,0.9575,0.98161,0.70666,1.1652,0.39121,1.57979,0.0002608,0.0002608,0.0002608
226,460571,0.66918,0.28652,1.02916,0.95368,0.9575,0.98158,0.7069,1.16548,0.39146,1.58143,0.0002575,0.0002575,0.0002575
227,462606,0.6712,0.28843,1.0314,0.95366,0.9577,0.9816,0.70719,1.16584,0.39186,1.58311,0.0002542,0.0002542,0.0002542
228,464646,0.66494,0.288,1.02801,0.95336,0.9575,0.98145,0.70697,1.16615,0.39226,1.58479,0.0002509,0.0002509,0.0002509
229,466688,0.65982,0.2846,1.02456,0.9534,0.95693,0.98137,0.70673,1.1664,0.39245,1.58652,0.0002476,0.0002476,0.0002476
230,468721,0.66102,0.28632,1.02514,0.9538,0.95601,0.98123,0.70689,1.16666,0.39265,1.58808,0.0002443,0.0002443,0.0002443
231,470758,0.66241,0.28902,1.02814,0.95331,0.95595,0.9811,0.70685,1.16713,0.39281,1.58987,0.000241,0.000241,0.000241
232,472798,0.66053,0.28674,1.02812,0.95382,0.95634,0.9814,0.70686,1.16747,0.39314,1.59168,0.0002377,0.0002377,0.0002377
233,474832,0.6595,0.28704,1.02274,0.95438,0.95607,0.98143,0.70605,1.16787,0.39344,1.59343,0.0002344,0.0002344,0.0002344
234,476863,0.65819,0.28635,1.0234,0.95464,0.95572,0.98133,0.70608,1.16817,0.39378,1.59509,0.0002311,0.0002311,0.0002311
235,478903,0.65338,0.28172,1.01958,0.95381,0.95631,0.98126,0.70577,1.16856,0.39411,1.59684,0.0002278,0.0002278,0.0002278
236,480939,0.65393,0.28357,1.02299,0.95404,0.95611,0.98108,0.70551,1.16886,0.39448,1.59857,0.0002245,0.0002245,0.0002245
237,482969,0.65705,0.28313,1.02498,0.95478,0.95509,0.98091,0.70523,1.16913,0.39481,1.60024,0.0002212,0.0002212,0.0002212
238,485003,0.64928,0.28178,1.01809,0.95564,0.95489,0.98072,0.705,1.16941,0.39515,1.60172,0.0002179,0.0002179,0.0002179
239,487042,0.65343,0.2829,1.02406,0.95599,0.95421,0.98069,0.70492,1.16988,0.39552,1.60337,0.0002146,0.0002146,0.0002146
240,489085,0.64568,0.28073,1.01801,0.95534,0.95485,0.9807,0.70471,1.17024,0.39571,1.60503,0.0002113,0.0002113,0.0002113
241,491120,0.64356,0.28107,1.01516,0.95501,0.95508,0.98071,0.70456,1.17049,0.39613,1.60661,0.000208,0.000208,0.000208
242,493158,0.64215,0.28011,1.01603,0.95447,0.9557,0.98077,0.70389,1.17079,0.3966,1.6081,0.0002047,0.0002047,0.0002047
243,495186,0.64548,0.28197,1.01644,0.95438,0.95536,0.98052,0.70424,1.17112,0.39701,1.60985,0.0002014,0.0002014,0.0002014
244,497213,0.63773,0.27694,1.01464,0.95409,0.95481,0.98038,0.70415,1.1714,0.39726,1.61151,0.0001981,0.0001981,0.0001981
245,499247,0.6399,0.27933,1.0155,0.9542,0.95486,0.98056,0.70388,1.17168,0.39764,1.61321,0.0001948,0.0001948,0.0001948
246,501280,0.64019,0.27892,1.01545,0.9542,0.95477,0.98051,0.70321,1.17204,0.398,1.61491,0.0001915,0.0001915,0.0001915
247,503317,0.63685,0.27828,1.00974,0.95453,0.95445,0.98048,0.70323,1.17234,0.39835,1.61658,0.0001882,0.0001882,0.0001882
248,505342,0.63315,0.27678,1.01026,0.95309,0.9569,0.98044,0.70325,1.17274,0.39865,1.61843,0.0001849,0.0001849,0.0001849
249,507365,0.63129,0.27542,1.00719,0.95243,0.9569,0.98037,0.70356,1.17305,0.39895,1.62023,0.0001816,0.0001816,0.0001816
250,509383,0.63529,0.27753,1.01126,0.95224,0.9569,0.98034,0.70358,1.17331,0.39922,1.62192,0.0001783,0.0001783,0.0001783
251,511407,0.62948,0.27505,1.00815,0.95238,0.95678,0.9804,0.7037,1.17362,0.39954,1.62367,0.000175,0.000175,0.000175
252,513436,0.62984,0.2757,1.00863,0.95238,0.95685,0.98023,0.70347,1.17388,0.40002,1.62548,0.0001717,0.0001717,0.0001717
253,515465,0.62977,0.27508,1.00501,0.95574,0.9531,0.98052,0.70333,1.17415,0.40038,1.62723,0.0001684,0.0001684,0.0001684
254,517497,0.62421,0.27197,1.00586,0.95564,0.95322,0.98054,0.70333,1.17451,0.40067,1.62911,0.0001651,0.0001651,0.0001651
255,519524,0.62566,0.27367,1.00476,0.95525,0.95322,0.98042,0.70325,1.17487,0.40105,1.63097,0.0001618,0.0001618,0.0001618
256,521558,0.62478,0.27226,1.00413,0.95594,0.95322,0.98053,0.7028,1.17513,0.4014,1.6327,0.0001585,0.0001585,0.0001585
257,523593,0.62452,0.27153,1.0021,0.95602,0.95322,0.98057,0.70275,1.17546,0.40174,1.6345,0.0001552,0.0001552,0.0001552
258,525624,0.62601,0.27272,1.00656,0.95594,0.95301,0.98053,0.70294,1.17578,0.40223,1.63629,0.0001519,0.0001519,0.0001519
